Source;Target;Type;Weight
dove;natashattodd;Directed;1
skinceuticals;sunshineandsilver;Directed;1
zombiechubb;dove;Directed;1
monifahfanz;dove;Directed;1
makeupbypoohbear;benefitcosmetics;Directed;1
julie_makeup;narsissist;Directed;1
beautiquewl;farsalicare;Directed;1
itsmadiwilson;julepbeauty;Directed;1
josynedoesstuff;belo_essentials;Directed;1
geurtskeegan;nicolconcilio;Directed;1
lilmamakimxo;versoskincare;Directed;1
modlychic;essiepolish;Directed;1
beautybylilxx;si;Directed;1
rachiesbeautyworld;indeedlabs;Directed;1
skincerely_yours;dermalogica;Directed;1
sandrinemilyxo;muradskincare;Directed;1
thewhathq;laurilevenfeld;Directed;1
xthuyle;maccosmetics;Directed;1
angelisnotaguru;hardcandylife;Directed;4
itsl0ren;armanibeauty;Directed;1
happygrammiex5;larocheposayusa;Directed;1
bodyworksball;virginsport;Directed;1
russakplus;sohograndhotel;Directed;1
queenxkaye;ciatelondon;Directed;1
emsmixedbag;caudalie;Directed;1
adonutsmokingajoint;proactiv;Directed;1
jboothyy;chillhouse;Directed;1
simplebeauty_kate;vaselinebrand;Directed;1
mariesaddictions;luckyfine;Directed;2
_diana.j_;hourglasscosmetics;Directed;1
madchemmott;surfriderla;Directed;1
toniatrotter;charmingcharlie;Directed;1
fashionglamtage;sephoracollection;Directed;1
ogletr3e;neutrogena;Directed;1
photogenics_gh;photogenics_gh;Directed;1
salondanielle;muradskincare;Directed;4
nursing_is_my_heartsoul;skinceuticals;Directed;7
got2glamitup;kiehls;Directed;2
mickaelnoiselet;eauthermaleavenefrance;Directed;1
marcirobin;teenvogue;Directed;1
janicelimamaribona;obagimedical;Directed;1
ar.anarita;smashb;Directed;1
kelley_w333;biclighter;Directed;2
itsl0ren;kevynaucoin;Directed;1
vision_supreme;getjackblack;Directed;1
wonderglam;regrann;Directed;1
vanityhues;neutrogena;Directed;1
fashunfamous;yestocarrots;Directed;1
farmasi.onlinesatis.tr;farmasicim;Directed;1
alldolledupct;target;Directed;1
ashmarie2506;neutrogena;Directed;1
mayasvanity;tartecosmetics;Directed;1
bleutiflily;lorealhair;Directed;1
dermduo;skinceuticals;Directed;1
elvaponce;milanicosmetics;Directed;1
leilossweetshop;get_repost;Directed;1
floating.sky;janecartersolution;Directed;1
sophieelucas95;elf;Directed;1
makeupmichaelac;makeupvid;Directed;1
mua_simonrihana;lovevalene;Directed;2
nikki6543;muradskincare;Directed;1
neutrogena;carlycristman;Directed;2
lizalaskabeauty;passportebeaute;Directed;1
katierobisonbeauty;mariobadescu;Directed;1
aceinfacestudio;biodermafrance;Directed;8
anikx.rz;mariobadescu;Directed;1
gi.rene;farmacybeauty;Directed;1
katelovesmakeup1;cargoc;Directed;1
stephyc_xo;guerlain;Directed;1
motorsporthardware;regrann;Directed;1
love_thy_skin;drunkelephantskin;Directed;1
dove;_jen;Directed;2
therealpsmooth;universalmusicgroup;Directed;1
genxbeauty66;aveneusa;Directed;1
summerlynnmorris;dove;Directed;1
makeupbylilabean;d;Directed;1
lipstiklady;anastasiabeverlyhills;Directed;3
gorgeous_stiletto_addict;simpleskincare;Directed;1
chicroom_bycnm;ninewest;Directed;1
warmcoffeehub_matea;neostrata;Directed;1
aestheticshow;skinceuticals;Directed;1
michell_mendz;sheamoisture4u;Directed;1
a4n2a0;trestique;Directed;1
beat_freek;lauramercier;Directed;3
completeskinmd;dermdrhale;Directed;4
makeupbydestanyp;fionastiles;Directed;1
melissachristinamolina;almay;Directed;1
addictedtoskin;skinceuticals;Directed;4
thepeachyqueenblog;larocheposayusa;Directed;1
yuri0813ka;vaselinebrand;Directed;1
essentially_kaitlyn;forteassake;Directed;1
stilettosandsincity;ultabeauty;Directed;1
johannahahn;violetvhahn;Directed;1
corine_mua;addictedtoskin;Directed;1
misstiffanyma;neutrogena;Directed;1
mama_rvws;dove;Directed;1
amani_ommaaria;influenster;Directed;5
bespokenblog;isclinical;Directed;1
neutrogena;adorable_marshmallow620;Directed;1
vazquezmakeup;toofaced;Directed;6
mademoiselle_burgundy;olayyou;Directed;1
rebavera;karlaojedax;Directed;1
sheyennelindsey;orogoldcosmetics;Directed;2
edithmac5;bma_models;Directed;1
thejamiequinn;sisleyparisitalia;Directed;2
alexbelsham_makeup;meccacosmetica;Directed;1
hopesimmonsbeauty;proactiv;Directed;1
skinsistersla;revisionskincare;Directed;1
bellaesparza;influenster;Directed;1
megkettell;shondarhimes;Directed;1
valelorenbeauty;lillylashes;Directed;1
mp_beauty0169;realtechniques;Directed;1
drsharimarchbein;patmcgrathreal;Directed;1
kapuakuheanaa;anastasiabeverlyhill;Directed;1
teasecosmetics;neutrogena;Directed;1
contempoaesthetics;get_repost;Directed;2
jenrose_beautyindustry;smashboxcosmetics;Directed;2
ghezalamansuri_mua;katesomervilleskincare;Directed;1
beautylifelover;ole_henriksen;Directed;1
beautybydarbs;benefitcosmetics;Directed;1
joshzeichnermd;j3nand3rson;Directed;1
kelsss1112;sheamoisture;Directed;1
lakeshorelady;dermalogica;Directed;1
nabiahussain;hm;Directed;2
lovexesther;naturerepublic_kr;Directed;1
skincare.dailyca;kiehlscanada;Directed;1
lesliee.valenciaa;milanicosmetics;Directed;1
lmagdaaaa;ziaja;Directed;1
giuros36;regrann;Directed;1
meguincolleen;newbre3d;Directed;1
aldysminaya;biodermausa;Directed;1
kathcake2012;dove;Directed;1
mcloves;influenster;Directed;1
beauty.eq;trelisecooper;Directed;1
biodermausa;stacybmakeup;Directed;1
mrsshellyclonts7300;vichyusa;Directed;1
thatthriftychick;vitafusion;Directed;1
chasityunderwoodalexander;influenster;Directed;1
mykarite;foundermade;Directed;1
stuffforyourmug;larocheposay;Directed;6
sarac_beauty96;benefitcosmetics;Directed;3
mimsymakeup;dritch;Directed;1
thompsonchemists;larocheposayusa;Directed;1
aquietplace4mom;bzzagent;Directed;2
missyadiii;clarisonic;Directed;1
satya_linak;caseycurry;Directed;5
ccchavonne;vaselinebrand;Directed;4
elif.sular;dermalogica;Directed;1
alexandrabaranoff;udophotography;Directed;1
thesaasstudio;neutrogena;Directed;1
nursoliman;dove;Directed;1
rainababy1013;neocutis;Directed;2
neutrogena;erinbak10;Directed;1
temymlo;benchantv;Directed;1
calicotown;skinceuticals;Directed;1
perrysmommyjenn;vichyusa;Directed;1
stefania.pago;aveneusa;Directed;1
hellorubyyrose;bumbleandbumble;Directed;1
jodieelleanormakeup;makeupgeekcosmeticslashes;Directed;4
alegriamagazine;davifalegria;Directed;1
winterchee;muradskincare;Directed;1
jackiegideonbeauty;jackiegideonbeauty;Directed;4
olivia.gracemakeup;nyx;Directed;1
seaminxartistmgmt;jyjin;Directed;1
evasmakeup_;elizabetharden;Directed;1
nathy.sanabria;neutrogena;Directed;1
maddyreviews;olay;Directed;1
savvychic07;sandrachesney;Directed;1
ambassadortowncenter;neutrogena;Directed;1
marieclaireuk;fijiwateruk;Directed;1
goodskindays;skinceuticals;Directed;2
paging_nurse_casey;cleanandclear;Directed;1
lifewith_zephyr;mybkr;Directed;1
mimsymakeup;malibumag;Directed;1
tracy7366;chantecailleuk;Directed;1
lastingimpressionslaser;dermalogica;Directed;1
jessicacookbirds;cropnatural;Directed;1
_turntupeddie;sneakerpopupbayyy;Directed;1
shmxoo;lauramercier;Directed;1
limageskinspacosmeticsurgery;aveneusa;Directed;1
msvaughntv;olay;Directed;3
lauren_est88;neutrogena;Directed;1
wavyxbaddies;neutrogena;Directed;2
memyselfandeyeliner;tartecosmetics;Directed;2
megan_k_l_80;neutrogena;Directed;1
jankywitch;freshbeauty;Directed;1
evil_lissa;lunabylunacosmetics;Directed;1
jennagilmartin;calvinklein;Directed;1
jmamakeup;tartecosmetics;Directed;1
blowoutandgo;mrsbalani;Directed;1
lipslashblush;rimmellondonuk;Directed;1
shi.fa_shifa;vaselineid;Directed;1
itsl0ren;katvondbeauty;Directed;2
dermalogica;janita1234;Directed;1
qwearfashion;dove;Directed;1
vnchvlee;influenster;Directed;1
skinfirstdaily;neutrogena;Directed;1
teawithmd;freshbeauty;Directed;1
nuviahmua;tartecosmetics;Directed;1
midlifeswag;larocheposayusa;Directed;1
malibutrina;vichyusa;Directed;1
thatthriftychick;ole_henriksen;Directed;2
doriscarrillo;pixibeauty;Directed;1
samtiernanmua;meccamaxima;Directed;1
laurenjames_2016;inglotireland;Directed;5
lipstiklady;nyxcosmetics;Directed;3
bklynorza;tartecosmetics;Directed;1
lau.skin;neutrogena;Directed;1
glossglazerepeat;salvatorecapelli;Directed;1
chicdermgeek;comodynes;Directed;1
lotuslor;neutrogena;Directed;1
onlyuno_mechie;danniesdailydeals;Directed;1
loristarbear;methodhome;Directed;1
makeupby_daliaa;neutrogena;Directed;1
jj.aniston;justintheroux;Directed;2
nabiahussain;zoevacosmetics;Directed;2
makeup_by.juju;benefitcosmetics;Directed;1
melrodstyle;h2rose;Directed;1
blowoutandgo;dove;Directed;2
laluna_okur;mynameiso;Directed;1
jmamakeup;neutrogena;Directed;1
christinemika57;muradskincare;Directed;1
maplesyrupandmakeup;wetnwildbeauty;Directed;1
skinceuticals;cooliemontague;Directed;1
nailartbyjen;drdanabeauty;Directed;3
dulccee_;morphebrushes;Directed;1
anamakeup21;biodermard;Directed;1
the_modernpharmacist;sephora;Directed;1
perriconistaalicenaomi;davinesofficial;Directed;1
agajakubowski.makeup;patmaus;Directed;1
montereyskinfit;get_repost;Directed;1
hidemycoat;simply;Directed;1
subscriptchick;wayof;Directed;1
daniellekaymua;julepbeauty;Directed;1
mylilclosetreviews;ipsy;Directed;2
truthlackslyricism;algenistbeauty;Directed;1
aprilfranzino;dove;Directed;1
amongthefew;evoluderm;Directed;1
katietheesty;stilacosmetics;Directed;1
empressl;dermalogica;Directed;1
shrinkingkimberwls;livecleanusa;Directed;1
flawlessabi;skinceuticals;Directed;1
neutrogena;bethany_stazzone;Directed;1
bauer.beauty;wunder2cosmetics;Directed;1
ms.toy5;skinceuticals;Directed;1
bsociale1;herbalessences;Directed;1
brendanmensgroomer;muradskincare;Directed;1
strotherdermatology;skinceuticals;Directed;1
debbieshopsneimans;edwardbess;Directed;1
meccamaxima;sarahbrockmua;Directed;1
neutrogena;hardwiredorg;Directed;1
pmacexpo;jillianjgreen;Directed;1
noonesjuliet;johnfriedaus;Directed;1
muakaleb;party_eyes;Directed;1
maddymgillett;influenster;Directed;1
neutrogena;ashley_elise_west;Directed;1
amour_deux;target;Directed;2
beautyexpoaustralia;muradskincare;Directed;1
makeupmermaid8;caseyhl91;Directed;1
chrisistoreal;anastasiabeverlyhills;Directed;3
amymirandamakeup;neutrogena;Directed;1
dollieanderson;xeniao89;Directed;3
beautyengineer;neutrogena;Directed;1
envybeauty86;vichyusa;Directed;1
theblackbarcode;cvspharmacy;Directed;1
paranoidnotsunburnt;jordansamuelskin;Directed;1
daynadevon;jackiekrall;Directed;2
skinceuticals;chrissy_k_k_;Directed;1
brittgendro;influenster;Directed;1
pelumesthefashionista;dove;Directed;1
taylor_0413;vichyusa;Directed;1
makeupbyapril_;muradskincare;Directed;2
makeupby_mieke;blus;Directed;1
cmaeducolumbusstate;get_repost;Directed;1
tiffanydiana;amandadurussel;Directed;1
lastlooksrocky;anastasiabeverlyhills;Directed;1
anna_wax_and_lash;dermalogica;Directed;1
byfrederikkeravn;dermalogica;Directed;1
momnanie;measurabledifference;Directed;1
destinienickole.makeup;maybelline;Directed;3
melparrishplus;dove;Directed;1
love4hairnbeauty;honest_beauty;Directed;1
amerytina;influenster;Directed;1
thestudiomakeup;larocheposay;Directed;1
alyssagutten;julepbeauty;Directed;1
a.mariebeauty;dermalogica;Directed;1
lolaseicento;noadsuncare;Directed;1
marge_beauty;neutrogena;Directed;1
alyssa_theartofskin;glamglow;Directed;1
active_loving;dear_klairs;Directed;1
neutrogena;maryelizabeth17;Directed;2
helen_mareexx;maxfactornz;Directed;1
alexlamarsh;virtuelabs;Directed;1
queenb4n6;milanicosmetics;Directed;1
mariaemiliaclm;sebasferron;Directed;1
tansychan;aveenous;Directed;2
ira.natalia;regrann;Directed;1
lesliee.valenciaa;macc;Directed;1
carissaferreri;malinandgoetz;Directed;1
april26april;ultabeauty;Directed;60
sylanie_mua22;sallybeauty;Directed;1
_lataycha;camillerosenaturals;Directed;2
sophsmua_;elfcosmetics;Directed;2
pinkorchidmakeup;makeupforeverus;Directed;1
bodytonic;kkivell;Directed;2
emmaisfalse97;randcohair;Directed;1
lovemascara;jouercosmetics;Directed;1
geetrysmakeup;tartecosmetics;Directed;1
lilyroseandluna;thebodyshop;Directed;1
reachingforthatglow;mahalo;Directed;2
claudettes.ca;dermalogica;Directed;2
thebeautifuldaughter;originsskoncare;Directed;1
makeupbymeggan;lamer;Directed;1
bhbushra;innisfreeofficial;Directed;1
kaylahbeauty;cvspharmacy;Directed;1
skinceuticals;caitsulli44;Directed;1
theambitionista;perriconemd;Directed;1
rebeccamadisonx;marcbeauty;Directed;1
benito.raul.mendes;shawnmendes;Directed;1
renee.marie.m;shopncla;Directed;1
aluremebeauty;strivectin;Directed;2
gitabass;familycirclemag;Directed;1
melgutierrez__;juviasplace;Directed;1
angelmstyle;dove;Directed;1
txmommyssavings;influenster;Directed;1
dermdocny;drjeremybrauer;Directed;1
makeupby.liz_;maybelline;Directed;2
mariapecoraromakeup;makeupforeverofficial;Directed;1
neutrogena;thelongeryoustare;Directed;1
georgiapotflo;caudalie;Directed;1
simplycyn;americancancersociety;Directed;1
kaysalbeautyxo;measurabledifference;Directed;4
glowingforthegods;toofaced;Directed;2
neutrogena;miss;Directed;1
stephanie_hemphill;bondisands;Directed;1
pariscespedes_x;babydovecare;Directed;1
petalouditsa4;coppertoneusa;Directed;1
thehairsanctuary112;dermalogica;Directed;1
makeupbyalaha;shophudabeauty;Directed;1
sophsmua_;lorealmakeup;Directed;1
cxmakeups;tatti_lashes;Directed;2
falloverfashion;influenster;Directed;1
slaydacanvas;muradskincare;Directed;1
m.m.x.x_create;rim;Directed;1
reviewer_cass;aveenous;Directed;3
munawar_shariff;elemis;Directed;1
gmoni87;vaselinebrand;Directed;1
e.sthetics;dermalogica;Directed;1
germaindermatology;iwillreflect_;Directed;1
laura_oh10;burtsbees;Directed;1
makeme.upinside;garnierusa;Directed;1
theurbanlook;anastasiabeverlyhills;Directed;1
bows.lifestyle;muradskincare;Directed;2
etceteramodus;lamer;Directed;1
kenney_sarah0615;balancemebeauty;Directed;1
maquillagevisage;glamby_pari;Directed;5
elwoodjakezoeypups;purlisse;Directed;1
melubbeauty;kohgendo;Directed;1
helmarose;vanityplanets;Directed;1
amberallurecupcakes;aveenous;Directed;1
tanyagorgmakeup;aveneusa;Directed;1
insiderbeautybuzz;dior;Directed;1
makeupp_by_alyssaaa;neutrogena;Directed;2
rachelannedan;niod;Directed;1
clarafemilia;fatmi_makeup;Directed;1
abirou1111;sunsilksg;Directed;1
tink_rituals;dirtyboysgetclean;Directed;2
uhcanyoumakeup;toofaced;Directed;1
brookesmommyhobby;dove;Directed;1
lauracdevlin;dove;Directed;1
audrey_d_pereira;omorovicza;Directed;1
siminam;the_buzzstore;Directed;2
withkristen;sooae;Directed;2
skinbeautygrace;kichocosmetics;Directed;1
cristinaharusha;tartecosmetics;Directed;1
anchored_2_beauty;stmorizus;Directed;1
brigittemakeup;mr;Directed;1
monica_does_makeup;benefitcosmetics;Directed;1
chloelucz.priv;backtoschool;Directed;23
laurajohnsonmakeup;iconic;Directed;5
makeup_obsess3d;neutrogena;Directed;1
thefacefriend;hylamide;Directed;1
amandacraig12;aveenous;Directed;2
allison_klein;satya_linak;Directed;2
daniaustin;liketoknow;Directed;1
tspaholland;dermalogica;Directed;1
meaganaguayo;influenster;Directed;1
misty_stanford;aveenous;Directed;3
keriskvarla;aquishair;Directed;1
styleofcatalina;morphebrushes;Directed;6
themissvv_;bioreus;Directed;1
blushingpasadena;caudalieparis;Directed;1
sea.sincerely;neutrogena;Directed;1
premierdermatologymd;vipeel;Directed;1
botanicabazaar;manicareny;Directed;1
beautybiteslife;olay;Directed;1
znariah;cetaphilus;Directed;2
katietheesty;tartecosmetics;Directed;1
mizdenise75;glossybox_us;Directed;1
megane.hime;julepbeauty;Directed;1
neutrogena;g;Directed;1
ionlybuyitonsale;biglots;Directed;2
makeup.and.mimosas;glowrecipe;Directed;1
talkskincare;caudalie;Directed;1
iamuniquebook;dove;Directed;6
manes_and_makeup;latinlashstudio;Directed;1
sparkprandactivate;dove;Directed;1
curls.girls13;olay;Directed;1
kimberleyconlan;physiciansformula;Directed;2
lauraanneroberts;superdrugloves;Directed;1
claudzzz;biodermausa;Directed;1
makeup._mika;maybelline;Directed;2
ivelina816;briogeo;Directed;1
beautyby_shellyy;toofaced;Directed;1
candice_sabatini;larocheposay;Directed;1
kellykels28;dermalogica;Directed;1
eternallonglocks;revlon;Directed;1
ralphireignphotography;olay;Directed;1
amanda_allison;olay;Directed;2
elysianeffects;fordosjabr;Directed;1
handandstoneirving;dermalogica;Directed;1
satya_linak;number4haircare;Directed;3
dailyigobsessions;shiseido;Directed;1
momsworewhat;skinceuticals;Directed;1
beautbyless;colourpo;Directed;1
doylederm;russakplus;Directed;2
stacybmakeup;jess_zanotti;Directed;1
muahaute;starworld_asia;Directed;1
davidbabaii;amyoresman;Directed;1
skinceuticals;jz0513;Directed;2
amurgdetoamna;ardell_lashes;Directed;2
skinbeautygrace;rainababy1013;Directed;2
formguzelliksalonu;dermalogicauk;Directed;6
mariana_mesa;maybelline;Directed;1
teachersbeautyguide;cleanperfume;Directed;1
michelemakeupgo;lushcosmetics;Directed;2
marielouise4890;pantene;Directed;1
brendag.makeup;neutrogena;Directed;1
juanita_heart;proactiv;Directed;1
thecrownslips_za;dove;Directed;1
babylondonmagazine;dovemay;Directed;1
ettuandyou;anurainadesigns;Directed;1
liliamcfly;kaytipillor_makeup;Directed;1
kmb__beauty;aveenous;Directed;1
glamzeal;lagirlcosmetics;Directed;1
mamaluvsmasks13;muradskincare;Directed;1
reallycool31;aveenous;Directed;1
muradskincare;lex;Directed;1
vnchvlee;simpleskin;Directed;1
joshzeichnermd;menshealthmag;Directed;1
_jesstoussaint;heynikkiandjess;Directed;1
ellewinterx;neutrogena;Directed;1
the_perfectlypolished;drnickperricone;Directed;1
solmarie12;juviasplace;Directed;1
brazen_talk;wholefoods;Directed;1
aasoren;dermalogica;Directed;1
makeupswatch36;olay;Directed;1
faithdrew;stilacosmetics;Directed;2
beaute.edit;akhalbeauty;Directed;1
glamriver;aveda;Directed;4
aliciarosebarker;influenster;Directed;1
staysurprisink;vichyusa;Directed;1
hapbeauty;drbrandt;Directed;1
modelmakeupindustry;dermalogica;Directed;1
teencynic;wetnwildbeauty;Directed;2
that_glam_life_;sephora;Directed;1
teenlifestyleuk;dove;Directed;1
danimtz86;sevenhaircare;Directed;1
valtheglamgal;mariobadescu;Directed;1
charmztorres;freshbeauty;Directed;1
desireefalconmakeup;bobbibrown;Directed;1
mbib;essence;Directed;1
skinceuticals;skincoachsf;Directed;1
ladykaty92;dermalogica;Directed;3
life_through_cors_eyes;p;Directed;1
xobex_;kyliecosmetics;Directed;1
tilly.brown.loves;aveneusa;Directed;1
neutrogena;najia_nadeem;Directed;1
riteaid;riteaid;Directed;1
midatlanticskin;neutrogena;Directed;1
saloncentric;dermalogica2;Directed;1
kaylabrissi;trinityscribes;Directed;1
the_hairromance;lithairblog;Directed;1
glambychelsea;benefitcosmetics;Directed;1
vichyusa;ldbeauty_;Directed;1
lookitsjessicav;dermalinstitute;Directed;1
helpmeimpore;dermalogica;Directed;1
lorena_vittoria_;influenster;Directed;1
emily.fay.bingham;dove;Directed;1
dermalogica;dontdresslikeamom;Directed;1
morethanjustskin;eve_lom;Directed;1
glambykeira;rcmamakeup;Directed;1
blendedfaces;thebreanajade;Directed;2
marifunfax;drsharimarchbein;Directed;1
kirstenortez;blondesandbagels;Directed;1
beautyhelpwithm;wetnwildbeauty;Directed;1
kelly_codesf;dermalogica;Directed;1
makeuptutorialsx0x;realtechniques;Directed;1
skinceuticals;emilyomari23;Directed;1
insane_about_makeup;cerave;Directed;1
mimsymakeup;santavb;Directed;1
bullseyelashes;astonmodelsmakeup;Directed;1
pumpsandpushups;aveenous;Directed;1
theprissybee;mamondekorea;Directed;1
ophiliaenterprises;dove;Directed;1
workingmuas;bareminerals;Directed;1
emilysusannah94;neutrogena;Directed;1
skinceuticals;the;Directed;1
glamamama1;realduncanhines;Directed;1
_bellezzarte_;larocheposay;Directed;1
knights_makeup;toofaced;Directed;1
kelley_w333;olay;Directed;2
rruland87;maybelline;Directed;1
neutrogena;krissykrissy22;Directed;1
evilqueenglam;julepbeauty;Directed;1
devon.taylor.makeup;dermalogica;Directed;1
regana_beauty;bhcosmetics;Directed;1
dannydefreitas;kiehlsuk;Directed;1
creaturesofglow;drdeneseskincare;Directed;1
nicki_olds;andersonlilley;Directed;1
makeupbyquinn_;dermalogica;Directed;2
sharmtoaster;dermalogica;Directed;1
aceinfacestudio;coverfx;Directed;13
naturalskincarediary;vichyusa;Directed;1
aishamakeupartistry;dove;Directed;1
faceofms;neutrogena;Directed;1
makeup.and.mimosas;makeprem;Directed;2
ilijalil_;muradskincare;Directed;4
the_breakfast_lady;grav3yardgirl;Directed;1
whatstephyloves;algenist;Directed;1
talk2jess;dove;Directed;16
contourfossa;marcbeauty;Directed;1
hellokristina89;influenster;Directed;1
hlgreenberg;splcenter;Directed;1
danielle.beauty;walgreens;Directed;1
nikki_virdi;lorealmakeup;Directed;1
applypolishhere;ipkn_us;Directed;1
malinsaramakeup;ogxbeautyuk;Directed;1
esthetikaitlyn;taylornstone;Directed;1
soloartists;koa_pr;Directed;1
_beautyondemand_;bobbibrown;Directed;1
kelsea_;wayofwilldotcom;Directed;1
toriiitoriii;dove;Directed;1
got2glamitup;elizabetharden;Directed;2
drdanabeauty;qvc;Directed;6
chikatomik;soapandgloryusa;Directed;1
absolutheavendbn;dermalogica;Directed;2
tigerlilyhill;olay;Directed;1
makeupbyalyssaa_;nyxcosmetics;Directed;1
curvaceousredemption;botanic_farm;Directed;1
ashleyyamethyst;benefitcosmetics;Directed;1
clairesauco;coppertoneusa;Directed;1
elenschka;dm_balea;Directed;1
thebingobaby;supergoop;Directed;1
mort_4_short;vaselinebrand;Directed;1
stars_by_ess;kiehlsspain;Directed;1
advanceddermatologymd;jenn_bchten;Directed;1
sephora.mohegansun;sephora;Directed;1
krosevilla;neutrogena;Directed;1
bap33j.mua;thayersnatural;Directed;1
perricone_love;perricone_love;Directed;1
the_buds_mummy;dove;Directed;1
ajayuzamaki;dove;Directed;1
goldenbergderm;medium;Directed;1
makeupby.itzell;vegas_nay;Directed;1
flirty30beauty;dermalogicauk;Directed;2
mariesaddictions;nyxcos;Directed;1
chenae.marie;vichyusa;Directed;1
melodyusher88;younique_corporate;Directed;2
makeupbypoohbear;beautycreations;Directed;1
georgiapotflo;olayuk;Directed;1
vicevirtuemakeup;stivesskin;Directed;1
doves.world;dove;Directed;1
sann_chi;donaelenacui;Directed;1
o_hills_1;rcmamakeup;Directed;1
dryolandalenzy;dry;Directed;2
lastlooksrocky;biodermausa;Directed;2
natylikes;elfcosmetics;Directed;1
jayne.stagram;dermalogica;Directed;1
irishquindara;benefitcosmetics;Directed;2
lovelygeni_;tartecosmetics;Directed;2
bayareafashionista;perriconemd;Directed;1
alycatt58;sharone;Directed;2
sssarahhhmua;ardell_lashes;Directed;2
maplesyrupandmakeup;pixibeauty;Directed;1
movassaghiplasticsurgery;drmovassaghi;Directed;3
makeupmistress89;urbandecaycosmetics;Directed;2
carissaleighbeauty;esteelauder;Directed;1
annaleebelle;richard_marz;Directed;1
elwoodjakezoeypups;sunbum;Directed;1
fablatinos;neutrogena;Directed;1
nellichristine;dysonhair;Directed;3
drexinanelson;teyonahparris;Directed;1
mamaluvsmasks13;milanicosmetics;Directed;1
lucifag.boi;dove;Directed;1
makeupbyqistina;colourpopcosmetics;Directed;1
ems_glam;dove;Directed;4
baby_brains_2205;dove;Directed;1
beckilovesme;nipandfab;Directed;1
lesa_cap;larocheposayusa;Directed;1
photo_tatianakatkova;vichyusa;Directed;12
ruyakiraccc;neutrogena;Directed;1
miss_ashlynnn;theouai;Directed;1
ashleypi3rce;aveneusa;Directed;1
andiloveyourskin;freshbeauty;Directed;3
skinceuticals;ashs1340;Directed;1
skinceuticals;leedaboss5409;Directed;1
soloartists;maisiersellers;Directed;1
hopefullymuzing;influenster;Directed;2
makeupbykarinareyna;tartecosmetics;Directed;1
gigi_glam_15;milani;Directed;1
livia_matthews;dermalo;Directed;1
_jamirae;boxycharm;Directed;1
madisen_juels_ashleigh;dove;Directed;1
yumikaizuka;benefitcosmetics;Directed;1
lindsay.blaire;itcosmetics;Directed;1
imsammmmm;walmart;Directed;2
dalimakeup;target;Directed;1
celine_bernaerts;deboekers;Directed;1
purplepiper516;makeupforeverus;Directed;3
have_you_seen_alisha;walmart;Directed;1
reese.bland;messinabottle;Directed;1
man.crave;neutrogena;Directed;1
neutrogena;soccergrlprobs;Directed;1
maketheupp;aveneusa;Directed;1
christen_myers;vitalproteins;Directed;1
julesdenby;aveneusa;Directed;1
poethique;muradskincare;Directed;1
nathalyjuarez;garnierusa;Directed;1
donna_vallee;avallee;Directed;1
roberta.mes;thebodyshop;Directed;1
jenimccar;biodermausa;Directed;1
agajakubowski.makeup;brittkoth;Directed;1
makeupbymykenzie;peterthomasrothofficial;Directed;1
kishispirit_imakeup;simpleskincare;Directed;1
sorting_out_my_skin;dermalogica;Directed;1
livster_286;dove;Directed;1
najihahrisli;neutrogena;Directed;1
gerdaspillmannofficial;masteredhq;Directed;1
katelyn.fit.tiu;laneigeca;Directed;1
mikayla831;secretdeodorant;Directed;1
charmwithabow;kloraneusa;Directed;1
neutrogena;cvnkj;Directed;1
katharine_emma;alexsteinherr;Directed;1
misslabeledxo;jeffreestarcosmetics;Directed;1
pricelinepharmacydubbo;priceline_oranamall;Directed;1
jackybrice;niveausa;Directed;1
snazzyjazzy14;jeffreestarcosme;Directed;1
morethanjustskin;colleenrothschild;Directed;1
joshzeichnermd;healthline;Directed;1
bismahsbeautyblogs_17;neutrogena;Directed;1
tanique_bronzing;ecotan;Directed;1
niki_camacho;walmart;Directed;1
bows.lifestyle;feelunique;Directed;1
royalty_mathe;perriconemd;Directed;1
raissak831;muradskincare;Directed;1
liannenyc;chanelofficial;Directed;3
nakedwithoutpolish;target;Directed;1
schweigerderm;byrdiebeauty;Directed;1
amandajaykay78;nikkietutorials;Directed;1
audrey_d_pereira;lamer;Directed;1
merakimiraclemakeupart;scunci;Directed;1
neutrogena;t_x______;Directed;1
drmichellehenry;theprettymess;Directed;1
queenofhades;olay;Directed;1
nicoletoledomakeupartistry;dermalogica;Directed;1
booksandbananas;sallybeauty;Directed;1
in.la.kesh;maccosmetics;Directed;1
mesmakeupobsessed;sephoracollection;Directed;1
maggsbeauty;neutrogena;Directed;2
amylinnen;blackprojectsup;Directed;1
faroutgalaxy;dove;Directed;1
citylineflorist;vaselinebrand;Directed;1
curlyhairedmessymane;basharacare;Directed;1
reachingforthatglow;evanhealy;Directed;1
_junkie2beauty_;neostratacanada;Directed;1
abbasiderm;latisseeyelashes;Directed;1
a_skintervention;cetaphilus;Directed;1
danimariekrum;larocheposayusa;Directed;1
meemscouture;dermalogica;Directed;2
xelartistry;katvondbeauty;Directed;1
dopplermatt_1985;dove;Directed;1
megkettell;suite_spot;Directed;1
skinstoreofficial;mynuface;Directed;2
rainababy1013;skinceuticals;Directed;2
carollmarafao;influenster;Directed;4
tammyserrao;aveenous;Directed;1
marysa928;dermalogica;Directed;1
pricelinepharmacybeaumaris;dove;Directed;1
neginandskin;liraclinical;Directed;1
asiavakoc_24;influenster;Directed;1
